Development,AvailableLots,timestamp
Suntec City,1651,2022-04-05T01:12
Suntec City,1621,2022-04-05T01:17
Suntec City,1791,2022-04-05T23:37
Suntec City,1791,2022-04-05T23:42
Suntec City,1734,2022-04-06T00:07
Suntec City,1809,2022-04-12T23:22
Suntec City,1806,2022-04-12T23:27
Suntec City,1508,2022-04-13T01:42
Suntec City,1486,2022-04-13T01:47
Suntec City,906,2022-04-14T08:57
Suntec City,905,2022-04-14T09:02
Suntec City,1420,2022-04-14T09:22
Suntec City,1411,2022-04-14T09:42
Suntec City,1407,2022-04-14T10:07
Suntec City,2672,2022-04-14T18:02
Suntec City,2673,2022-04-14T18:07
Suntec City,2688,2022-04-14T18:27
Suntec City,2694,2022-04-14T18:47
Suntec City,2737,2022-04-17T22:57
Suntec City,2732,2022-04-17T23:02
Suntec City,1127,2022-04-18T09:02
Suntec City,1725,2022-04-19T00:22
Suntec City,1402,2022-04-19T02:12
Suntec City,1798,2022-04-20T01:07
Suntec City,1710,2022-03-01T00:22
Suntec City,1710,2022-03-01T00:27
Suntec City,1471,2022-03-01T01:57
Suntec City,1410,2022-03-01T02:17
Suntec City,1519,2022-03-02T02:22
Suntec City,1124,2022-03-02T08:32
Suntec City,1124,2022-03-02T08:37
Suntec City,1715,2022-03-03T00:47
Suntec City,1688,2022-03-03T00:57
Suntec City,1691,2022-03-04T01:07
Suntec City,1691,2022-03-04T01:12
Suntec City,1667,2022-03-04T01:17
Suntec City,1667,2022-03-04T01:22
Suntec City,1640,2022-03-04T01:37
Suntec City,1458,2022-03-07T02:27
Suntec City,1087,2022-03-07T07:47
Suntec City,1087,2022-03-07T08:07
Suntec City,1190,2022-03-07T09:07
Suntec City,1709,2022-03-07T09:32
Suntec City,1794,2022-03-07T23:32
Suntec City,1772,2022-03-07T23:47
Suntec City,1531,2022-03-08T01:57
Suntec City,1796,2022-03-08T23:47
Suntec City,1776,2022-03-08T23:52
Suntec City,1704,2022-03-09T00:37
Suntec City,1734,2022-03-10T00:37
Suntec City,1734,2022-03-10T00:42
Suntec City,1604,2022-03-10T01:42
Suntec City,1777,2022-03-10T23:32
Suntec City,1777,2022-03-10T23:37
Suntec City,1768,2022-03-10T23:47
Suntec City,1709,2022-03-11T00:42
Suntec City,1644,2022-03-11T01:22
Suntec City,1644,2022-03-11T01:27
Suntec City,816,2022-03-15T06:57
Suntec City,838,2022-03-15T07:37
Suntec City,858,2022-03-15T08:17
Suntec City,856,2022-03-15T08:52
Suntec City,856,2022-03-15T08:57
Suntec City,1425,2022-03-15T09:32
Suntec City,1422,2022-03-15T09:52
Suntec City,1504,2022-03-16T01:57
Suntec City,1469,2022-03-16T02:07
Suntec City,1469,2022-03-16T02:12
Suntec City,1408,2022-03-18T02:22
Suntec City,1408,2022-03-18T02:27
Suntec City,1356,2022-03-18T02:37
Suntec City,1583,2022-03-22T01:32
Suntec City,1583,2022-03-22T01:42
Suntec City,1657,2022-03-23T01:12
Suntec City,1619,2022-03-23T01:22
Suntec City,1619,2022-03-23T01:27
Suntec City,1814,2022-03-27T23:32
Suntec City,1762,2022-03-28T00:07
Suntec City,1480,2022-03-28T02:02
Suntec City,1807,2022-03-28T23:17
Suntec City,1807,2022-03-28T23:22
Suntec City,1064,2022-03-29T08:52
Suntec City,1064,2022-03-29T08:57
Suntec City,1588,2022-03-29T09:27
Suntec City,1575,2022-03-29T09:32
Suntec City,1575,2022-03-29T09:37
Suntec City,1575,2022-03-29T09:47
Suntec City,1586,2022-03-29T09:52
Suntec City,1499,2022-03-30T01:32
Suntec City,1499,2022-03-30T01:37
Suntec City,1677,2022-03-31T00:52
Suntec City,1650,2022-03-31T01:02
Suntec City,1388,2022-04-04T02:32
Suntec City,1388,2022-04-04T02:42
Suntec City,1354,2022-04-04T02:52
Suntec City,1807,2022-04-04T23:27
Suntec City,1794,2022-04-04T23:37
Suntec City,1727,2022-04-05T00:27
Suntec City,1687,2022-04-05T00:52
Suntec City,1791,2022-04-05T23:32
Suntec City,1760,2022-04-05T23:47
Suntec City,1703,2022-04-06T00:22
Suntec City,1671,2022-04-06T00:32
Suntec City,1477,2022-04-06T01:37
Suntec City,1744,2022-04-11T00:12
Suntec City,1478,2022-04-13T01:52
Suntec City,1453,2022-04-13T01:57
Suntec City,1386,2022-04-14T02:02
Suntec City,1388,2022-04-14T02:07
Suntec City,901,2022-04-14T08:12
Suntec City,903,2022-04-14T08:47
Suntec City,1405,2022-04-14T09:17
Suntec City,1408,2022-04-14T10:17
Suntec City,2564,2022-04-14T16:27
Suntec City,2566,2022-04-14T16:32
Suntec City,2578,2022-04-14T16:37
Suntec City,2583,2022-04-14T16:42
Suntec City,2588,2022-04-14T16:47
Suntec City,2602,2022-04-14T16:52
Suntec City,2611,2022-04-14T17:02
Suntec City,2619,2022-04-14T17:12
Suntec City,2677,2022-04-14T18:17
Suntec City,2680,2022-04-14T18:22
Suntec City,2692,2022-04-14T18:32
Suntec City,2693,2022-04-14T18:37
Suntec City,2694,2022-04-14T18:42
Suntec City,2749,2022-04-14T18:52
Suntec City,2750,2022-04-14T18:57
Suntec City,2751,2022-04-14T19:12
Suntec City,1816,2022-04-17T23:07
Suntec City,1811,2022-04-17T23:12
Suntec City,1808,2022-04-17T23:17
Suntec City,1806,2022-04-17T23:22
Suntec City,1659,2022-04-18T10:02
Suntec City,1398,2022-04-19T02:17
Suntec City,1357,2022-04-19T02:27
Suntec City,1793,2022-04-20T00:12
Suntec City,1798,2022-04-20T00:42
Suntec City,1800,2022-04-20T01:02
Suntec City,1175,2022-02-28T07:47
Suntec City,1176,2022-02-28T08:22
Suntec City,1176,2022-02-28T08:27
Suntec City,1189,2022-02-28T08:47
Suntec City,1233,2022-02-28T09:02
Suntec City,1233,2022-02-28T09:12
Suntec City,2723,2022-02-28T23:02
Suntec City,2723,2022-02-28T23:07
Suntec City,2723,2022-02-28T23:12
Suntec City,1806,2022-02-28T23:17
Suntec City,1806,2022-02-28T23:22
Suntec City,1787,2022-02-28T23:42
Suntec City,1787,2022-02-28T23:47
Suntec City,1764,2022-02-28T23:52
Suntec City,1764,2022-02-28T23:57
Suntec City,1410,2022-03-01T02:22
Suntec City,1410,2022-03-01T02:27
Suntec City,1519,2022-03-02T02:27
Suntec City,1111,2022-03-02T06:52
Suntec City,1101,2022-03-02T07:02
Suntec City,1101,2022-03-02T07:12
Suntec City,1655,2022-03-03T01:07
Suntec City,1655,2022-03-03T01:12
Suntec City,1667,2022-03-04T01:27
Suntec City,1613,2022-03-08T01:22
Suntec City,1531,2022-03-08T02:02
Suntec City,1776,2022-03-09T00:02
Suntec City,1752,2022-03-09T00:17
Suntec City,1732,2022-03-09T00:22
Suntec City,1576,2022-03-09T01:32
Suntec City,1686,2022-03-10T01:07
Suntec City,1686,2022-03-10T01:12
Suntec City,1636,2022-03-10T01:22
Suntec City,1568,2022-03-10T02:02
Suntec City,1286,2022-03-14T03:02
Suntec City,1514,2022-03-14T09:32
Suntec City,816,2022-03-15T06:52
Suntec City,837,2022-03-15T08:27
Suntec City,843,2022-03-15T08:32
Suntec City,1425,2022-03-15T09:37
Suntec City,1422,2022-03-15T09:47
Suntec City,1788,2022-03-15T23:52
Suntec City,1788,2022-03-15T23:57
Suntec City,1504,2022-03-16T01:52
Suntec City,1743,2022-03-17T00:22
Suntec City,1743,2022-03-17T00:27
Suntec City,1714,2022-03-17T00:32
Suntec City,1714,2022-03-17T00:37
Suntec City,1356,2022-03-18T02:32
Suntec City,1356,2022-03-18T02:42
Suntec City,1331,2022-03-21T03:17
Suntec City,1331,2022-03-21T03:22
Suntec City,1331,2022-03-21T03:27
Suntec City,1149,2022-03-21T08:17
Suntec City,1149,2022-03-21T08:22
Suntec City,1203,2022-03-21T09:07
Suntec City,1203,2022-03-21T09:12
Suntec City,1732,2022-03-23T00:22
Suntec City,1732,2022-03-23T00:27
Suntec City,1708,2022-03-23T00:32
Suntec City,1708,2022-03-23T00:37
Suntec City,1708,2022-03-23T00:42
Suntec City,1657,2022-03-23T01:02
Suntec City,1657,2022-03-23T01:07
Suntec City,1577,2022-03-23T01:42
Suntec City,1548,2022-03-23T01:47
Suntec City,1805,2022-03-27T23:37
Suntec City,1779,2022-03-27T23:57
Suntec City,1762,2022-03-28T00:02
Suntec City,1526,2022-03-28T01:57
Suntec City,1480,2022-03-28T02:07
Suntec City,1480,2022-03-28T02:12
Suntec City,1807,2022-03-28T23:27
Suntec City,1699,2022-03-29T00:27
Suntec City,1592,2022-03-29T01:12
Suntec City,1497,2022-03-29T01:32
Suntec City,1497,2022-03-29T01:37
Suntec City,1497,2022-03-29T01:47
Suntec City,1068,2022-03-29T08:32
Suntec City,1074,2022-03-29T09:02
Suntec City,1074,2022-03-29T09:07
Suntec City,1074,2022-03-29T09:12
Suntec City,1588,2022-03-29T09:17
Suntec City,1659,2022-03-30T00:42
Suntec City,1621,2022-03-30T00:57
Suntec City,1574,2022-03-30T01:02
Suntec City,1574,2022-03-30T01:07
Suntec City,1703,2022-03-31T00:47
Suntec City,1621,2022-04-05T01:27
Suntec City,1760,2022-04-05T23:52
Suntec City,1760,2022-04-05T23:57
Suntec City,1703,2022-04-06T00:27
Suntec City,1477,2022-04-06T01:42
Suntec City,1699,2022-04-08T00:47
Suntec City,1699,2022-04-08T00:52
Suntec City,1744,2022-04-11T00:17
Suntec City,1704,2022-04-11T00:22
Suntec City,1441,2022-04-13T02:02
Suntec City,1481,2022-04-14T01:37
Suntec City,1373,2022-04-14T02:12
Suntec City,892,2022-04-14T08:07
Suntec City,898,2022-04-14T08:17
Suntec City,901,2022-04-14T08:37
Suntec City,1419,2022-04-14T10:22
Suntec City,2607,2022-04-14T16:57
Suntec City,2671,2022-04-14T17:57
Suntec City,2675,2022-04-14T18:12
Suntec City,2751,2022-04-14T19:02
Suntec City,2751,2022-04-14T19:07
Suntec City,1368,2022-04-18T02:32
Suntec City,1364,2022-04-18T02:37
Suntec City,1112,2022-04-18T08:57
Suntec City,1573,2022-04-18T09:22
Suntec City,1587,2022-04-18T09:27
Suntec City,1587,2022-04-18T09:32
Suntec City,1616,2022-04-18T09:37
Suntec City,1616,2022-04-18T09:42
Suntec City,1616,2022-04-18T09:47
Suntec City,1616,2022-04-18T09:52
Suntec City,1616,2022-04-18T09:57
Suntec City,1375,2022-04-19T02:22
Suntec City,1337,2022-04-19T02:37
Suntec City,1194,2022-02-28T07:57
Suntec City,1170,2022-02-28T08:12
Suntec City,1189,2022-02-28T08:37
Suntec City,1189,2022-02-28T08:42
Suntec City,1189,2022-02-28T08:57
Suntec City,1793,2022-02-28T09:42
Suntec City,1806,2022-02-28T23:27
Suntec City,1784,2022-03-01T23:52
Suntec City,1485,2022-03-02T02:32
Suntec City,1485,2022-03-02T02:37
Suntec City,1485,2022-03-02T02:42
Suntec City,1111,2022-03-02T06:47
Suntec City,1111,2022-03-02T06:57
Suntec City,1101,2022-03-02T07:07
Suntec City,1101,2022-03-02T07:17
Suntec City,1655,2022-03-03T01:02
Suntec City,1640,2022-03-04T01:32
Suntec City,1686,2022-03-07T09:27
Suntec City,1709,2022-03-07T09:37
Suntec City,1747,2022-03-07T09:52
Suntec City,1613,2022-03-08T01:27
Suntec City,1569,2022-03-08T01:37
Suntec City,1704,2022-03-09T00:42
Suntec City,1576,2022-03-09T01:42
Suntec City,1715,2022-03-10T00:47
Suntec City,1715,2022-03-10T00:57
Suntec City,1715,2022-03-10T01:02
Suntec City,1686,2022-03-10T01:17
Suntec City,1636,2022-03-10T01:27
Suntec City,1604,2022-03-10T01:37
Suntec City,1604,2022-03-10T01:47
Suntec City,1568,2022-03-10T01:52
Suntec City,1193,2022-03-10T08:42
Suntec City,1201,2022-03-10T09:02
Suntec City,1698,2022-03-10T09:27
Suntec City,1768,2022-03-10T23:52
Suntec City,1286,2022-03-14T03:12
Suntec City,1364,2022-03-15T02:37
Suntec City,816,2022-03-15T06:47
Suntec City,843,2022-03-15T08:37
Suntec City,843,2022-03-15T08:42
Suntec City,856,2022-03-15T08:47
Suntec City,1776,2022-03-16T00:07
Suntec City,1469,2022-03-16T02:02
Suntec City,1416,2022-03-16T02:17
Suntec City,1533,2022-03-17T01:42
Suntec City,1761,2022-03-18T00:07
Suntec City,1761,2022-03-18T00:12
Suntec City,1301,2022-03-18T02:47
Suntec City,1301,2022-03-18T02:52
Suntec City,1810,2022-03-20T23:27
Suntec City,1379,2022-03-21T03:12
Suntec City,1130,2022-03-21T08:07
Suntec City,1130,2022-03-21T08:12
Suntec City,1162,2022-03-21T08:32
Suntec City,1583,2022-03-22T01:37
Suntec City,1545,2022-03-22T01:47
Suntec City,1680,2022-03-23T00:47
Suntec City,1619,2022-03-23T01:17
Suntec City,1814,2022-03-27T23:27
Suntec City,1805,2022-03-27T23:42
Suntec City,1805,2022-03-27T23:47
Suntec City,1762,2022-03-28T00:12
Suntec City,1739,2022-03-28T00:17
Suntec City,1739,2022-03-28T00:22
Suntec City,1443,2022-03-28T02:17
Suntec City,1699,2022-03-29T00:22
Suntec City,1631,2022-03-29T00:47
Suntec City,1631,2022-03-29T00:57
Suntec City,1548,2022-03-29T01:17
Suntec City,1068,2022-03-29T08:37
Suntec City,1064,2022-03-29T08:47
Suntec City,1621,2022-03-30T00:47
Suntec City,1756,2022-03-31T00:07
Suntec City,1756,2022-03-31T00:12
Suntec City,1703,2022-03-31T00:37
Suntec City,1677,2022-03-31T00:57
Suntec City,1598,2022-03-31T01:22
Suntec City,1310,2022-04-04T03:07
Suntec City,1770,2022-04-04T23:57
Suntec City,1432,2022-04-06T01:47
Suntec City,1432,2022-04-06T01:52
Suntec City,1432,2022-04-06T01:57
Suntec City,1396,2022-04-06T02:02
Suntec City,1699,2022-04-08T00:57
Suntec City,1404,2022-04-11T01:57
Suntec City,1353,2022-04-11T02:07
Suntec City,1422,2022-04-13T02:07
Suntec City,1489,2022-04-14T01:32
Suntec City,1352,2022-04-14T02:17
Suntec City,913,2022-04-14T07:42
Suntec City,907,2022-04-14T07:47
Suntec City,911,2022-04-14T08:02
Suntec City,888,2022-04-14T08:27
Suntec City,899,2022-04-14T08:32
Suntec City,904,2022-04-14T08:42
Suntec City,2549,2022-04-14T16:17
Suntec City,2554,2022-04-14T16:22
Suntec City,2627,2022-04-14T17:17
Suntec City,2638,2022-04-14T17:22
Suntec City,2656,2022-04-14T17:47
Suntec City,2665,2022-04-14T17:52
Suntec City,2750,2022-04-14T19:57
Suntec City,2751,2022-04-14T20:02
Suntec City,2751,2022-04-14T20:07
Suntec City,1346,2022-04-18T02:42
Suntec City,1095,2022-04-18T08:47
Suntec City,1103,2022-04-18T08:52
Suntec City,1355,2022-04-19T02:32
Suntec City,1788,2022-04-20T00:17
Suntec City,1796,2022-04-20T00:22
Suntec City,1175,2022-02-28T07:42
Suntec City,1194,2022-02-28T07:52
Suntec City,1194,2022-02-28T08:02
Suntec City,1170,2022-02-28T08:07
Suntec City,1189,2022-02-28T08:32
Suntec City,1784,2022-03-01T23:57
Suntec City,1784,2022-03-02T00:02
Suntec City,1763,2022-03-02T00:07
Suntec City,1458,2022-03-02T02:52
Suntec City,1458,2022-03-02T02:57
Suntec City,1117,2022-03-02T06:27
Suntec City,1111,2022-03-02T06:32
Suntec City,1111,2022-03-02T06:37
Suntec City,1111,2022-03-02T06:42
Suntec City,1113,2022-03-02T08:27
Suntec City,1150,2022-03-02T09:02
Suntec City,1707,2022-03-02T09:22
Suntec City,1620,2022-03-03T01:17
Suntec City,1640,2022-03-04T01:42
Suntec City,1420,2022-03-07T02:37
Suntec City,1094,2022-03-07T07:22
Suntec City,1087,2022-03-07T08:02
Suntec City,1709,2022-03-07T09:42
Suntec City,1709,2022-03-07T09:47
Suntec City,1747,2022-03-07T09:57
Suntec City,1569,2022-03-08T01:32
Suntec City,1569,2022-03-08T01:42
Suntec City,1531,2022-03-08T01:47
Suntec City,1531,2022-03-08T01:52
Suntec City,1489,2022-03-08T02:07
Suntec City,1489,2022-03-08T02:17
Suntec City,1776,2022-03-08T23:57
Suntec City,1752,2022-03-09T00:07
Suntec City,1576,2022-03-09T01:37
Suntec City,1576,2022-03-09T01:47
Suntec City,1568,2022-03-10T01:57
Suntec City,1164,2022-03-10T07:57
Suntec City,1172,2022-03-10T08:07
Suntec City,1215,2022-03-10T09:07
Suntec City,1698,2022-03-10T09:32
Suntec City,1768,2022-03-10T23:57
Suntec City,1753,2022-03-11T00:02
Suntec City,1753,2022-03-11T00:07
Suntec City,1753,2022-03-11T00:12
Suntec City,1615,2022-03-11T01:32
Suntec City,1558,2022-03-11T02:12
Suntec City,1246,2022-03-14T03:17
Suntec City,940,2022-03-14T08:32
Suntec City,999,2022-03-14T09:17
Suntec City,1514,2022-03-14T09:22
Suntec City,1512,2022-03-14T09:37
Suntec City,1512,2022-03-14T09:42
Suntec City,1364,2022-03-15T02:47
Suntec City,2621,2022-03-15T15:32
Suntec City,2621,2022-03-15T15:37
Suntec City,1776,2022-03-16T00:02
Suntec City,1796,2022-03-16T23:42
Suntec City,1785,2022-03-16T23:47
Suntec City,1485,2022-03-17T01:47
Suntec City,1485,2022-03-17T01:57
Suntec City,2728,2022-03-20T23:07
Suntec City,2728,2022-03-20T23:12
Suntec City,1797,2022-03-20T23:32
Suntec City,1300,2022-03-21T03:32
Suntec City,1203,2022-03-21T09:02
Suntec City,1443,2022-03-28T02:22
Suntec City,1079,2022-03-28T08:22
Suntec City,1631,2022-03-29T00:52
Suntec City,1592,2022-03-29T01:02
Suntec City,1455,2022-03-29T01:52
Suntec City,1433,2022-03-29T02:12
Suntec City,1020,2022-03-29T07:52
Suntec City,1033,2022-03-29T08:27
Suntec City,1588,2022-03-29T09:22
Suntec City,1621,2022-03-30T00:52
Suntec City,1756,2022-03-31T00:02
Suntec City,1703,2022-03-31T00:42
Suntec City,1650,2022-03-31T01:07
Suntec City,1598,2022-03-31T01:17
Suntec City,1310,2022-04-04T03:12
Suntec City,1263,2022-04-04T03:22
Suntec City,1621,2022-04-05T01:22
Suntec City,1580,2022-04-05T01:32
Suntec City,1580,2022-04-05T01:37
Suntec City,1580,2022-04-05T01:42
Suntec City,1526,2022-04-05T01:57
Suntec City,1462,2022-04-05T02:02
Suntec City,1462,2022-04-05T02:07
Suntec City,1636,2022-04-06T10:07
Suntec City,1699,2022-04-08T01:02
Suntec City,1664,2022-04-08T01:07
Suntec City,1664,2022-04-08T01:17
Suntec City,1615,2022-04-08T01:22
Suntec City,1615,2022-04-08T01:27
Suntec City,1573,2022-04-08T01:32
Suntec City,1413,2022-04-13T02:12
Suntec City,1404,2022-04-13T02:17
Suntec City,1392,2022-04-13T02:22
Suntec City,1477,2022-04-14T01:42
Suntec City,1453,2022-04-14T01:47
Suntec City,907,2022-04-14T07:37
Suntec City,901,2022-04-14T07:52
Suntec City,1428,2022-04-14T10:27
Suntec City,1429,2022-04-14T10:32
Suntec City,2516,2022-04-14T16:07
Suntec City,2641,2022-04-14T17:32
Suntec City,2656,2022-04-14T17:42
Suntec City,2751,2022-04-14T19:47
Suntec City,2751,2022-04-14T20:12
Suntec City,2751,2022-04-14T20:17
Suntec City,2750,2022-04-14T20:37
Suntec City,2750,2022-04-14T20:42
Suntec City,1090,2022-04-18T08:37
Suntec City,1555,2022-04-18T09:07
Suntec City,1814,2022-04-19T23:37
Suntec City,1796,2022-04-20T00:27
Suntec City,1396,2022-02-28T02:42
Suntec City,1176,2022-02-28T08:17
Suntec City,1793,2022-02-28T09:37
Suntec City,1458,2022-03-02T02:47
Suntec City,1113,2022-03-02T08:17
Suntec City,1113,2022-03-02T08:22
Suntec City,1150,2022-03-02T09:12
Suntec City,1150,2022-03-02T09:17
Suntec City,1707,2022-03-02T09:27
Suntec City,1715,2022-03-03T00:42
Suntec City,1620,2022-03-03T01:27
Suntec City,1584,2022-03-03T01:37
Suntec City,1716,2022-03-04T00:52
Suntec City,1809,2022-03-06T23:22
Suntec City,1458,2022-03-07T02:32
Suntec City,1420,2022-03-07T02:42
Suntec City,1111,2022-03-07T07:12
Suntec City,1094,2022-03-07T07:32
Suntec City,1772,2022-03-07T23:52
Suntec City,1732,2022-03-09T00:32
Suntec City,1537,2022-03-09T01:52
Suntec City,1516,2022-03-09T02:07
Suntec City,1636,2022-03-10T01:32
